Resultado,numero 1,numero 2,numero 3,numero 4,numero 5,numero 6
perde,07,19,25,41,44,57
perde,23,34,35,38,43,44
vence,3,4,7,15,27,56
perde,21,27,30,33,39,58
perde,01,09,15,28,29,50
perde,09,11,14,19,24,47
perde,07,14,16,21,29,44
perde,04,09,17,23,31,58
vence,2,36,46,48,57,60
perde,02,05,25,37,58,60
perde,05,35,46,51,54,55
perde,07,09,15,17,28,31
perde,04,09,15,19,31,42
perde,01,14,18,20,25,47
perde,03,10,23,35,40,53
perde,04,09,10,32,48,56
perde,04,05,06,08,23,29
vence,17,19,33,37,40,50
perde,04,08,21,36,43,51
perde,06,12,21,42,50,52
vence,2,14,35,39,49,51
perde,06,07,23,38,43,54
perde,01,27,33,38,44,58
perde,01,16,29,33,36,58
perde,02,06,22,33,35,38
vence,19,23,29,31,41,53
vence,9,21,25,26,36,53
perde,03,39,45,51,52,56
vence,6,12,28,43,52,56
perde,11,22,25,36,51,52
perde,06,15,16,22,28,36
vence,10,11,16,21,46,50
perde,01,24,31,35,44,60
perde,04,22,23,48,53,56
perde,05,14,34,41,43,46
perde,08,10,14,27,31,33
perde,15,25,31,41,54,59
perde,12,18,19,20,32,52
vence,28,31,40,42,46,58
vence,7,17,26,39,56,60
vence,9,27,35,45,46,59
perde,11,16,19,22,30,35
perde,02,07,24,30,45,48
perde,11,13,27,32,54,57
vence,17,22,28,38,52,59
perde,08,16,28,42,48,53
perde,17,27,41,51,52,60
perde,04,08,22,29,49,52
perde,04,13,33,42,52,59
perde,02,31,37,45,56,57
perde,01,23,26,31,36,44
vence,1,6,8,11,33,50
perde,14,17,24,47,48,49
perde,11,14,22,35,48,56
perde,23,24,27,45,52,59
perde,24,26,45,47,49,55
perde,07,11,32,36,39,42
perde,06,30,32,37,41,47
vence,5,29,44,51,57,59
perde,03,12,27,33,35,37
perde,19,20,24,27,43,46
perde,07,21,32,40,50,58
vence,11,12,24,32,33,38
perde,05,08,14,36,41,44
vence,5,10,33,40,41,59
perde,07,08,10,14,43,56
perde,11,33,45,47,48,59
perde,08,23,40,48,50,59
perde,23,32,35,45,50,53
perde,12,21,26,32,36,39
perde,12,15,23,26,28,36
perde,13,18,19,39,46,59
perde,23,28,30,31,54,55
vence,16,17,24,39,46,57
perde,01,02,10,27,29,39
vence,12,24,44,45,49,53
perde,04,13,18,23,35,60
perde,10,23,29,32,35,56
perde,01,05,14,32,40,42
perde,02,31,39,52,54,56
perde,24,27,37,44,51,54
perde,13,18,29,38,41,59
perde,06,11,21,37,43,47
perde,13,38,43,50,52,58
vence,9,15,23,45,46,56
perde,08,09,22,35,51,54
perde,01,27,31,44,51,52
perde,18,27,30,32,46,60
perde,11,39,45,48,54,58
perde,01,02,07,12,29,60
perde,07,33,43,47,48,60
perde,02,07,18,23,37,59
perde,06,18,20,24,45,60
perde,10,35,45,48,53,58
perde,06,15,27,31,39,53
perde,32,35,40,41,47,55
perde,10,15,43,47,52,58
perde,06,08,09,17,21,48
perde,01,06,25,41,50,51
vence,6,14,19,20,39,53
perde,08,15,34,37,38,56
perde,03,10,16,20,21,40
vence,4,19,27,38,54,57
vence,15,17,29,35,36,59
perde,16,43,49,51,52,53
perde,09,16,19,31,34,42
perde,01,16,31,38,43,48
perde,01,19,39,44,55,56
perde,03,04,05,12,15,30
perde,14,20,28,30,36,45
perde,04,11,20,35,41,48
perde,05,24,34,46,48,51
perde,05,21,32,41,42,48
perde,14,15,16,19,26,39
vence,6,15,18,24,30,44
perde,09,27,33,37,51,53
vence,6,31,38,39,50,60
vence,12,20,32,48,52,54
perde,01,12,21,27,43,46
vence,4,9,17,27,30,44
perde,09,26,37,39,41,58
perde,14,25,32,33,38,54
perde,04,11,20,43,44,49
perde,02,09,23,39,48,54
perde,02,34,35,54,59,60
perde,09,28,34,36,52,56
perde,01,23,24,32,35,55
perde,20,24,26,27,56,57
perde,01,05,12,15,39,59
perde,08,19,23,28,40,48
perde,18,26,27,33,40,54
perde,10,15,20,23,33,36
vence,2,15,19,21,23,38
perde,12,29,33,39,45,56
perde,02,06,07,32,33,46
perde,06,15,23,39,43,46
perde,01,24,30,32,43,55
perde,24,28,36,45,51,52
perde,21,23,24,27,35,56
perde,15,26,31,38,52,57
perde,05,11,31,42,44,51
perde,14,17,24,27,33,50
perde,02,09,10,17,39,53
perde,08,21,28,32,42,51
perde,21,25,35,39,42,59
perde,21,34,44,47,58,59
perde,18,21,22,31,33,39
perde,07,26,42,45,53,57
perde,01,09,25,33,44,54
perde,06,28,32,33,50,51
perde,10,42,45,48,49,54
perde,01,21,28,30,34,35
perde,16,34,36,37,51,55
vence,3,5,14,29,34,51
vence,7,15,20,21,23,29
perde,15,23,30,34,36,47
perde,06,28,37,45,48,59
perde,03,11,16,24,25,56
perde,30,36,37,42,51,53
perde,02,07,25,31,34,55
perde,11,14,38,39,43,58
perde,11,17,24,27,30,51
perde,09,21,25,40,52,55
perde,03,12,16,26,38,59
perde,05,08,10,18,22,55
perde,04,09,15,22,24,33
perde,09,23,27,29,48,55
perde,14,20,21,25,48,50
perde,19,25,36,42,43,49
perde,03,04,21,25,46,48
perde,22,29,31,34,48,49
perde,40,45,46,48,55,56
vence,3,18,20,24,42,54
perde,14,22,30,36,38,43
perde,02,14,24,29,44,53
vence,16,17,38,39,45,56
perde,09,11,39,50,55,59
perde,27,30,31,43,44,55
perde,13,18,43,46,53,59
perde,04,06,13,26,29,45
perde,03,16,36,39,49,59
perde,09,16,20,25,32,60
perde,02,14,19,20,36,54
perde,15,22,23,40,41,49
vence,10,11,14,19,39,48
perde,08,14,15,21,35,36
vence,19,22,39,46,47,59
perde,11,14,19,20,24,34
perde,06,09,19,40,42,49
perde,06,07,37,46,47,57
perde,14,18,27,36,55,59
perde,03,15,32,34,48,52
perde,05,09,33,37,46,55
perde,01,09,25,44,48,54
perde,15,29,34,42,44,51
perde,16,18,26,40,43,51
vence,4,10,23,33,38,55
perde,10,19,22,38,44,47
perde,06,08,36,39,41,55
perde,02,30,39,40,45,47
perde,15,16,21,27,36,44
vence,1,9,26,40,47,48
vence,15,18,41,48,50,58
vence,5,28,33,36,37,38
perde,12,15,31,41,49,54
perde,08,09,14,45,48,55
perde,03,32,41,51,57,59
perde,07,10,13,15,43,49
perde,07,21,23,51,55,56
perde,17,21,24,38,49,54
perde,05,21,27,38,40,46
vence,17,22,43,46,55,59
perde,27,41,44,47,52,58
perde,17,24,26,28,41,58
perde,09,12,26,46,47,59
perde,09,12,18,23,49,59
vence,7,10,11,13,43,57
perde,24,39,45,49,52,56
perde,03,12,25,29,34,38
perde,07,21,36,47,54,59
perde,17,31,32,37,39,48
perde,05,31,32,36,45,57
perde,10,19,33,35,46,54
perde,19,22,23,35,39,51
perde,18,29,35,39,53,60
perde,31,50,57,58,59,60
vence,7,30,32,37,50,54
perde,13,14,37,46,50,57
perde,12,14,40,45,51,56
perde,10,15,33,40,47,55
perde,15,18,25,35,42,56
perde,06,08,35,36,42,49
perde,05,08,15,22,51,55
perde,03,04,24,25,36,42
perde,02,07,24,25,26,31
perde,01,12,13,14,22,29
perde,05,06,07,36,37,59
perde,10,20,22,37,39,49
perde,23,28,29,32,37,44
perde,08,22,24,37,41,56
vence,6,14,24,34,39,58
perde,18,28,38,45,47,56
vence,5,13,14,18,30,57
perde,07,29,46,51,53,54
perde,38,40,42,43,49,52
perde,01,02,16,30,52,58
perde,10,13,19,21,49,53
perde,13,17,31,32,48,56
perde,04,14,38,39,41,50
vence,9,13,16,17,36,47
perde,07,10,18,22,39,59
perde,02,07,22,30,52,56
perde,01,03,06,08,19,20
perde,05,06,15,25,42,55
perde,01,12,26,41,45,53
perde,09,11,33,34,35,40
perde,10,15,18,21,28,58
perde,03,20,23,28,38,56
perde,03,07,08,25,54,58
perde,11,19,20,34,53,54
vence,3,6,14,15,21,25
perde,11,20,37,51,53,55
perde,15,16,23,25,27,51
perde,08,20,26,34,39,42
perde,07,19,20,21,29,45
perde,03,06,28,32,44,51
perde,05,11,15,16,35,54
perde,02,19,22,26,34,48
perde,04,16,17,21,29,60
perde,03,30,32,35,36,54
perde,08,13,14,41,57,60
perde,04,28,29,39,45,60
perde,11,38,40,51,55,57
perde,07,27,32,37,46,49
perde,06,10,21,34,39,55
perde,22,26,32,45,55,58
perde,02,18,20,38,42,54
perde,10,14,21,32,36,40
perde,11,16,34,46,58,59
perde,09,19,23,29,34,46
vence,5,18,27,43,49,59
perde,03,11,41,42,44,52
vence,5,10,21,32,40,42
perde,02,12,31,36,45,53
perde,27,30,33,39,45,55
perde,03,23,37,49,50,56
perde,34,41,43,49,55,57
perde,02,13,22,48,53,57
vence,2,10,12,27,45,56
perde,05,19,23,39,43,53
perde,10,12,13,29,42,54
perde,21,22,23,25,51,59
perde,03,14,17,32,39,48
perde,02,18,27,52,54,56
perde,03,17,19,20,33,57
perde,02,06,07,14,18,50
vence,5,6,15,25,39,53
perde,26,29,30,37,41,58
vence,19,23,30,46,55,60
perde,01,06,31,32,35,39
perde,01,11,31,35,42,56
vence,1,21,38,41,49,56
perde,04,06,34,53,54,59
vence,1,2,8,10,14,48
perde,02,10,14,25,29,37
perde,02,12,43,45,50,54
perde,06,39,41,42,55,59
perde,02,23,29,43,47,54
perde,04,11,15,20,38,45
perde,09,13,14,18,52,57
perde,01,13,15,37,44,57
perde,10,18,20,23,27,55
perde,04,08,10,14,18,51
perde,02,17,20,30,35,48
perde,06,19,21,34,42,52
perde,02,22,24,48,54,59
perde,03,09,32,35,46,59
perde,13,18,24,26,30,56
perde,12,17,28,33,39,45
perde,09,23,31,36,39,47
perde,16,21,26,46,55,56
perde,10,15,16,21,38,53
perde,10,13,27,42,48,56
perde,01,03,08,22,26,48
vence,8,11,12,17,20,47
perde,12,17,33,36,39,45
vence,10,22,23,37,53,60
perde,03,04,07,24,30,44
perde,37,44,48,53,55,56
vence,3,5,19,24,30,35
perde,12,17,18,22,29,48
vence,8,12,22,35,40,44
perde,03,15,21,30,41,58
perde,17,18,28,34,38,52
perde,16,17,25,50,56,60
perde,08,32,35,43,44,57
perde,09,21,30,44,49,51
perde,06,09,24,25,40,49
perde,03,05,09,12,20,44
perde,02,10,17,18,25,37
vence,4,27,38,40,58,59
perde,01,07,08,13,52,53
perde,05,21,25,36,43,60
vence,3,6,29,36,47,59
perde,16,32,34,41,43,47
perde,07,11,15,29,35,47
perde,01,02,30,35,53,59
perde,11,21,32,44,59,60
perde,01,05,07,21,28,34
perde,18,32,36,44,47,52
perde,02,06,31,39,50,59
perde,03,32,37,54,59,60
vence,7,20,21,24,40,56
perde,09,12,16,29,38,42
perde,05,15,18,53,55,56
perde,01,07,20,34,40,57
perde,02,10,24,32,34,41
perde,08,34,39,40,55,56
perde,07,12,14,38,40,49
vence,5,14,18,43,46,54
vence,11,20,27,28,53,60
vence,4,17,38,44,53,60
perde,05,13,31,35,52,56
perde,04,05,07,21,35,53
perde,25,30,47,48,56,59
perde,14,17,20,27,33,43
perde,03,13,20,24,36,46
perde,19,28,35,44,50,58
perde,04,28,29,37,46,59
perde,13,17,19,42,55,57
perde,04,12,14,29,49,60
perde,04,16,17,34,37,54
perde,02,04,09,39,45,50
perde,05,14,16,22,33,39
perde,08,19,21,45,53,60
perde,10,14,25,29,44,57
perde,08,16,24,27,30,32
perde,02,03,40,44,46,50
perde,03,35,42,46,52,59
perde,05,15,18,24,29,35
perde,05,10,15,19,52,54
perde,20,21,48,50,57,60
perde,01,02,06,35,38,59
perde,04,06,14,15,18,26
perde,02,11,17,24,33,46
perde,07,08,13,26,39,45
perde,01,03,33,40,49,53
vence,18,23,30,32,42,56
perde,02,33,37,47,54,57
perde,09,15,42,46,48,51
perde,02,09,24,25,45,55
perde,21,42,45,48,52,55
vence,5,18,21,29,35,48
perde,07,30,34,44,47,59
perde,15,21,26,42,50,52
vence,26,31,33,40,49,54
perde,07,23,33,34,42,55
perde,06,07,22,35,38,48
perde,05,10,26,30,32,58
perde,02,06,18,22,29,59
perde,09,15,19,20,45,60
perde,13,17,29,38,41,45
vence,15,36,45,51,52,59
perde,08,22,30,34,46,49
perde,04,08,19,28,33,47
perde,18,28,31,44,46,49
perde,10,12,17,19,20,33
vence,2,3,17,49,50,59
perde,01,07,14,40,43,56
perde,06,08,15,17,19,20
vence,1,3,5,23,24,51
vence,3,11,13,27,32,47
perde,17,24,38,40,53,59
vence,4,10,20,43,46,47
vence,3,8,23,31,48,57
perde,10,16,21,24,36,39
perde,11,16,21,28,57,60
vence,1,10,12,25,49,57
perde,49,52,57,58,59,60
perde,02,23,28,41,46,60
vence,4,10,19,32,33,42
perde,01,12,15,20,26,29
perde,13,18,35,42,44,48
perde,02,23,30,35,41,57
perde,03,23,40,50,59,60
perde,01,02,34,37,52,53
perde,09,22,27,30,51,59
perde,01,17,25,34,46,55
perde,03,18,36,37,47,50
vence,8,9,12,22,42,49
perde,18,32,33,38,50,55
perde,01,02,04,12,20,21
perde,12,13,16,30,36,50
perde,11,15,17,23,35,50
perde,07,23,34,41,42,48
perde,02,06,11,12,29,44
perde,05,07,18,39,48,58
perde,06,12,23,38,43,50
perde,02,03,15,18,22,56
perde,01,13,20,27,51,56
perde,13,14,22,31,47,56
perde,06,15,16,35,37,52
perde,29,39,44,51,53,60
perde,02,34,38,40,41,55
perde,01,05,14,30,50,52
perde,01,27,33,38,54,60
vence,9,23,30,42,49,55
perde,11,15,17,41,42,51
perde,20,26,33,34,51,53
vence,11,19,29,44,47,55
perde,25,27,35,45,47,58
perde,01,20,21,35,53,59
perde,14,18,25,28,59,60
perde,06,09,12,19,31,46
perde,24,30,37,41,50,55
perde,03,06,19,22,48,54
perde,02,22,27,40,41,46
perde,15,24,31,41,46,49
perde,12,18,19,40,49,55
perde,24,25,26,31,46,60
perde,01,16,27,32,33,36
vence,19,20,26,51,52,57
perde,01,05,07,32,39,43
perde,01,06,27,42,45,46
vence,10,29,30,34,43,52
perde,02,10,23,34,38,40
perde,16,17,18,27,37,51
perde,01,02,18,26,46,53
vence,8,11,23,37,51,58
vence,11,23,34,41,46,56
perde,02,05,29,30,47,58
perde,05,08,16,22,23,27
perde,19,20,23,39,46,51
perde,01,06,11,15,26,57
perde,10,12,14,24,52,58
perde,15,19,29,31,34,57
perde,04,08,14,22,47,53
perde,12,29,33,44,48,58
vence,13,34,42,44,55,59
vence,2,26,35,39,40,56
perde,19,26,40,43,47,59
perde,17,23,32,54,57,59
perde,15,18,30,31,34,51
perde,03,18,20,24,40,52
perde,07,12,27,41,46,60
perde,01,13,23,25,31,32
vence,18,30,37,41,44,50
perde,09,12,23,25,29,33
perde,08,17,21,38,41,57
perde,05,21,23,33,53,55
perde,22,26,48,54,58,59
perde,27,36,37,40,51,54
perde,07,08,12,26,39,43
perde,06,09,21,23,38,48
perde,01,17,40,41,49,53
perde,03,21,26,28,48,54
perde,09,20,25,43,56,59
perde,02,07,17,22,30,32
perde,12,20,27,35,39,44
perde,09,27,28,57,59,60
perde,03,08,15,38,41,57
perde,05,06,30,37,38,59
perde,05,07,18,29,33,56
vence,1,4,26,28,41,58
perde,06,16,25,32,35,59
perde,09,27,35,47,48,54
perde,08,13,15,46,49,52
perde,01,06,20,23,41,43
perde,22,33,37,41,42,56
perde,10,19,25,26,38,51
perde,05,34,38,46,52,58
perde,06,16,20,32,33,49
perde,20,42,48,51,52,60
perde,07,10,30,42,49,56
vence,8,9,39,47,57,59
perde,09,16,18,21,51,54
vence,9,11,17,19,35,52
vence,1,6,21,25,32,49
perde,01,03,06,14,44,55
perde,04,25,26,35,37,41
perde,05,22,26,29,56,59
perde,01,39,40,43,49,58
perde,20,33,35,43,48,54
perde,10,12,15,33,47,53
perde,01,04,17,20,23,52
perde,07,20,32,42,43,54
perde,07,23,28,33,40,42
vence,24,33,38,42,44,54
perde,02,10,16,26,29,59
perde,02,12,30,50,54,57
vence,8,23,34,39,43,52
perde,03,22,26,35,44,50
perde,20,31,35,42,50,57
perde,20,24,30,35,37,51
perde,07,16,21,30,46,59
vence,9,10,21,36,41,48
perde,09,12,27,31,34,53
perde,24,25,33,43,45,47
perde,01,02,03,04,42,55
perde,04,10,23,40,43,52
perde,12,15,27,28,34,50
perde,08,18,24,43,44,46
perde,10,15,41,43,57,60
vence,1,12,16,17,52,60
perde,17,18,30,40,45,52
vence,1,2,11,13,36,49
perde,05,16,24,33,36,46
perde,23,30,32,38,47,50
perde,27,32,35,43,48,53
perde,01,20,25,38,48,55
perde,11,17,27,39,46,53
perde,06,16,38,42,43,52
vence,13,27,49,52,57,58
perde,05,06,33,34,47,56
perde,06,16,21,33,53,55
perde,03,16,25,37,42,43
perde,08,13,34,41,44,60
perde,03,05,13,14,40,57
perde,02,03,11,18,25,27
perde,02,08,14,27,55,56
perde,08,16,20,44,45,56
perde,02,09,10,14,44,56
perde,05,20,21,28,48,52
perde,21,29,35,39,48,59
perde,04,16,20,23,28,34
perde,03,13,34,43,53,58
perde,09,11,30,35,40,52
vence,5,8,14,24,29,30
perde,05,13,27,37,42,58
perde,13,23,34,47,51,53
perde,08,09,18,28,29,36
perde,08,13,26,27,36,44
perde,07,15,17,37,42,48
perde,02,09,11,13,42,49
perde,32,43,44,51,59,60
perde,07,08,12,17,43,49
perde,01,03,18,34,44,56
perde,05,14,18,27,29,55
perde,02,03,13,30,52,60
perde,03,18,26,30,54,57
perde,20,23,31,36,39,42
perde,03,11,15,18,42,49
perde,02,09,19,22,41,56
perde,26,31,43,44,54,57
perde,15,27,30,52,57,59
perde,04,09,16,31,35,50
perde,02,15,27,36,41,56
perde,03,20,28,41,53,58
perde,04,17,19,20,39,42
perde,24,32,34,41,48,49
perde,12,22,32,41,49,59
vence,3,16,20,43,52,56
perde,13,25,31,38,39,46
perde,19,29,41,49,50,57
perde,01,11,22,45,50,52
perde,19,27,36,37,43,46
perde,04,05,30,34,42,50
perde,06,14,16,33,51,52
perde,05,25,28,45,50,51
perde,06,09,21,36,52,57
perde,02,17,31,49,53,55
vence,10,15,34,36,56,60
perde,24,30,31,33,44,46
perde,12,26,35,54,56,59
perde,09,13,19,33,45,59
vence,2,21,30,35,45,50
perde,21,24,39,40,49,54
perde,06,21,22,24,29,35
perde,03,07,27,37,40,41
perde,01,04,12,30,36,57
perde,25,31,44,52,54,57
vence,19,24,33,47,50,60
perde,11,13,22,34,42,54
perde,01,02,08,28,37,55
perde,02,14,26,27,42,60
perde,06,27,30,47,52,57
perde,10,11,17,18,20,32
perde,01,02,07,11,30,38
perde,04,12,25,32,44,60
perde,07,08,15,24,33,51
perde,03,13,37,54,57,59
perde,13,14,51,52,53,56
perde,01,07,09,12,15,20
perde,07,14,23,34,56,60
perde,13,21,25,38,46,49
perde,06,22,23,26,36,45
perde,10,17,18,31,36,53
perde,21,22,23,30,56,58
vence,3,15,26,28,31,58
perde,09,15,21,25,28,44
perde,10,26,27,29,33,37
perde,23,28,30,34,37,55
perde,02,21,38,46,51,57
vence,17,19,22,26,27,48
perde,04,12,17,46,50,54
perde,06,11,17,25,46,55
perde,09,14,30,44,46,60
perde,03,17,34,43,50,54
perde,03,04,09,13,28,52
vence,3,18,23,48,56,58
perde,06,18,22,41,42,46
vence,9,10,24,36,56,58
perde,01,12,14,25,27,48
perde,03,05,08,21,30,51
perde,03,08,24,42,49,60
perde,01,17,24,30,45,59
perde,02,07,19,22,46,54
perde,17,26,41,42,48,56
perde,44,47,48,52,53,57
perde,16,34,36,44,45,54
perde,11,19,28,30,56,58
perde,04,20,22,26,55,59
vence,26,27,31,38,44,45
vence,4,7,13,25,27,58
perde,11,13,29,46,53,59
vence,3,24,33,48,52,57
perde,18,23,37,41,43,58
vence,5,12,24,28,36,37
perde,04,23,24,42,50,56
perde,02,10,29,40,44,54
perde,14,22,25,26,38,55
perde,16,20,36,47,49,52
perde,05,26,30,34,39,53
perde,13,43,48,51,53,56
perde,12,37,38,47,48,55
perde,06,13,16,18,40,47
perde,01,16,29,32,38,58
perde,05,23,24,26,30,38
perde,01,02,08,09,38,51
perde,36,39,47,48,54,59
vence,7,12,24,31,44,50
perde,09,19,35,46,47,55
perde,04,14,28,40,48,54
perde,04,12,15,22,57,58
perde,03,08,09,34,35,46
perde,04,13,40,42,52,54
perde,04,13,20,41,46,50
perde,08,10,28,32,46,50
perde,16,17,18,26,40,43
perde,03,25,32,33,49,54
perde,13,17,22,37,57,60
perde,23,26,41,45,50,59
perde,03,20,28,40,45,57
perde,01,02,18,31,44,59
perde,01,27,29,39,49,53
perde,01,15,16,31,40,43
perde,01,11,15,17,54,55
perde,12,17,27,30,57,58
perde,09,44,45,46,47,55
perde,22,34,38,48,54,59
perde,18,30,46,52,53,60
perde,03,04,15,49,51,54
perde,03,12,25,28,33,53
perde,04,10,15,45,51,53
perde,02,08,20,26,55,58
perde,08,15,36,46,47,59
perde,06,07,09,13,29,40
perde,03,15,22,46,55,59
perde,15,19,23,36,58,60
perde,14,33,36,43,45,47
perde,02,23,26,31,50,59
perde,02,11,17,36,58,60
vence,6,10,11,43,53,55
perde,07,15,19,36,47,50
perde,07,12,15,44,52,56
perde,15,18,27,42,44,58
perde,10,18,20,34,41,57
perde,16,33,35,49,52,53
perde,20,22,23,29,53,56
perde,11,13,24,26,35,47
perde,04,16,35,37,46,60
vence,2,16,21,42,50,56
perde,02,06,09,13,33,35
perde,03,22,25,54,57,59
perde,06,11,32,36,43,47
perde,01,27,30,40,45,52
perde,02,16,24,39,48,59
perde,03,04,13,24,42,58
perde,05,08,16,17,20,48
vence,7,9,23,44,46,55
perde,18,19,27,52,53,60
perde,16,21,46,52,54,57
perde,02,17,27,31,39,55
perde,02,28,31,36,49,54
perde,01,22,23,35,47,54
perde,03,16,31,40,47,60
perde,04,19,20,26,30,31
perde,08,21,39,42,44,47
perde,10,20,22,37,46,60
perde,05,10,24,30,32,41
perde,19,23,26,44,48,55
perde,01,15,19,31,43,52
perde,06,35,39,40,51,58
perde,09,14,26,27,39,48
perde,17,37,43,46,47,55
perde,08,09,26,27,35,39
perde,08,10,12,16,24,50
perde,06,07,21,24,30,49
perde,04,28,32,36,41,43
perde,05,20,22,26,35,42
perde,01,10,13,26,42,48
perde,03,10,33,38,48,57
perde,10,21,29,34,49,56
perde,22,27,31,34,53,55
perde,03,08,23,25,26,56
perde,11,27,31,49,52,53
perde,05,09,29,41,46,55
vence,7,10,17,24,38,57
perde,02,31,37,40,41,49
perde,03,05,07,09,25,49
perde,12,15,27,34,39,45
perde,15,16,17,18,21,33
perde,03,20,31,37,47,51
perde,02,15,20,42,47,60
perde,11,14,16,27,35,36
perde,10,14,23,24,25,47
perde,22,28,39,40,44,49
perde,21,29,31,44,50,54
perde,16,17,18,29,49,60
perde,09,17,28,48,49,57
perde,02,03,22,25,33,40
perde,04,18,20,38,48,54
perde,12,21,37,41,53,60
perde,08,14,18,26,28,46
vence,5,12,45,52,56,59
vence,8,11,17,33,40,55
perde,04,05,34,41,46,59
perde,08,09,21,23,33,59
perde,10,16,28,43,49,51
perde,01,03,29,40,43,48
perde,14,29,46,49,50,53
perde,06,18,21,29,49,51
perde,11,12,20,37,46,56
vence,12,20,34,37,42,43
perde,05,17,26,27,33,49
perde,16,18,39,48,49,60
perde,04,11,15,47,51,55
perde,08,15,29,32,37,50
vence,14,32,33,40,42,51
perde,12,18,22,41,50,52
perde,12,15,21,24,32,35
perde,02,04,05,11,21,35
perde,03,12,16,17,40,57
perde,08,10,11,29,43,49
perde,01,09,26,50,52,53
perde,10,17,19,30,35,47
perde,04,07,10,47,53,59
perde,25,26,34,47,49,55
perde,14,15,16,43,48,50
vence,10,25,33,36,40,58
vence,2,28,32,35,54,58
perde,02,05,11,15,38,40
perde,01,06,08,14,55,56
perde,06,16,20,31,32,43
vence,11,13,21,33,39,45
perde,02,10,28,29,39,42
perde,05,10,19,23,54,56
vence,7,13,22,33,48,51
perde,06,07,27,35,36,47
vence,13,14,22,54,56,58
perde,02,06,21,51,58,59
vence,6,18,20,40,50,53
perde,10,24,39,42,53,59
perde,08,11,22,39,41,44
vence,16,33,38,46,53,55
vence,6,17,19,49,50,53
perde,11,23,24,48,55,58
perde,08,15,28,30,54,58
perde,10,15,21,24,38,55
vence,12,21,29,54,56,57
perde,15,16,17,42,45,52
perde,01,03,22,32,45,60
perde,22,29,31,46,50,58
perde,02,22,31,40,54,55
vence,8,14,25,39,45,51
perde,07,25,35,39,42,56
perde,10,13,20,30,41,58
perde,23,38,39,41,46,56
perde,08,28,31,38,52,56
perde,03,07,40,43,49,52
perde,04,20,22,27,28,50
perde,13,15,22,30,43,55
perde,04,10,29,30,38,39
perde,02,13,15,17,38,60
perde,12,28,45,48,53,55
perde,05,09,10,11,45,51
perde,03,06,27,36,42,58
perde,01,08,17,25,35,59
perde,06,15,17,22,26,47
perde,08,15,21,33,46,57
perde,02,05,44,49,53,59
perde,08,16,40,54,56,59
perde,14,18,25,36,38,55
vence,3,10,16,23,27,29
perde,02,04,10,17,24,25
perde,03,14,18,22,33,49
perde,20,34,38,42,46,51
perde,03,04,13,28,37,47
perde,03,11,21,22,35,37
perde,07,27,28,39,54,59
perde,06,35,41,50,52,53
perde,02,06,30,50,51,60
vence,26,27,28,32,38,51
perde,04,20,23,37,42,55
perde,11,18,25,36,40,42
perde,04,08,10,11,58,60
perde,05,23,32,48,52,56
perde,17,32,35,41,47,53
perde,05,06,07,18,39,58
perde,01,07,21,27,48,59
perde,03,07,12,15,49,54
perde,12,14,33,47,59,60
perde,11,17,18,37,44,59
perde,03,23,29,34,38,39
vence,21,23,37,44,46,48
perde,10,16,24,27,41,55
perde,02,17,32,33,46,53
perde,04,17,21,31,38,47
perde,15,26,28,35,38,47
perde,04,16,33,34,39,49
perde,29,31,33,44,47,55
perde,13,14,20,25,37,55
perde,12,21,35,39,40,58
perde,08,24,29,33,41,43
vence,5,17,20,32,41,55
perde,08,13,18,37,39,47
vence,6,13,24,41,50,53
perde,02,08,16,48,55,59
perde,21,28,41,49,54,55
perde,05,20,21,22,26,35
perde,02,26,33,36,50,52
perde,01,08,18,45,55,56
perde,04,12,25,29,41,49
perde,21,35,36,41,51,60
perde,06,27,28,39,49,60
perde,08,21,35,47,56,59
vence,8,18,21,30,48,49
perde,12,37,39,40,46,53
vence,9,24,33,43,49,57
perde,17,18,26,33,39,48
perde,17,19,25,35,43,52
perde,10,24,42,53,55,59
perde,20,26,31,41,48,58
perde,03,20,38,42,46,54
perde,09,12,30,32,40,48
perde,14,15,27,33,46,57
perde,04,27,43,52,54,57
perde,04,15,38,51,53,58
perde,19,23,35,43,47,56
perde,05,16,43,46,54,55
perde,01,21,26,43,46,53
perde,11,24,28,49,54,57
perde,07,27,28,41,47,48
perde,05,23,26,40,42,58
vence,10,22,24,38,39,49
vence,4,12,32,33,34,48
perde,02,10,23,26,30,39
perde,08,13,22,25,29,54
perde,06,09,11,12,45,52
perde,03,15,28,38,49,54
perde,06,20,22,24,32,55
perde,03,05,07,20,22,29
perde,06,10,23,24,42,45
perde,02,09,13,27,36,56
vence,2,6,15,58,59,60
perde,01,06,10,11,25,29
perde,07,19,20,35,36,57
perde,26,32,44,45,46,47
perde,01,15,28,40,52,60
perde,08,22,27,46,51,54
perde,04,13,15,29,30,57
perde,01,10,11,19,24,44
perde,05,18,22,46,57,59
perde,08,15,17,38,48,52
perde,15,16,42,47,53,57
vence,11,13,25,39,46,56
perde,12,13,23,38,54,60
vence,5,16,22,23,43,56
perde,09,12,33,34,40,43
perde,02,14,26,31,40,58
perde,06,08,17,23,41,53
perde,14,16,33,42,48,56
perde,29,41,51,56,57,58
perde,03,05,09,17,35,40
perde,07,26,32,35,36,48
vence,2,17,21,28,51,60
perde,03,20,21,39,54,59
perde,16,21,34,46,48,54
vence,9,30,33,37,40,41
perde,05,20,24,38,41,43
perde,01,28,32,40,43,49
